ACSSF,MA,060,00,0000119,,,,,25,009,37995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500937995,"Manchester-by-the-Sea town, Essex County, Massachusetts",,,
ACSSF,MA,060,00,0000120,,,,,25,009,38400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500938400,"Marblehead town, Essex County, Massachusetts",,,
ACSSF,MA,060,00,0000121,,,,,25,009,40430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500940430,"Merrimac town, Essex County, Massachusetts",,,
ACSSF,MA,060,00,0000122,,,,,25,009,40710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500940710,"Methuen Town city, Essex County, Massachusetts",,,
ACSSF,MA,060,00,0000123,,,,,25,009,41095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500941095,"Middleton town, Essex County, Massachusetts",,,
ACSSF,MA,060,00,0000124,,,,,25,009,43580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500943580,"Nahant town, Essex County, Massachusetts",,,
ACSSF,MA,060,00,0000125,,,,,25,009,45175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500945175,"Newbury town, Essex County, Massachusetts",,,
ACSSF,MA,060,00,0000126,,,,,25,009,45245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500945245,"Newburyport city, Essex County, Massachusetts",,,
ACSSF,MA,060,00,0000127,,,,,25,009,46365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500946365,"North Andover town, Essex County, Massachusetts",,,
ACSSF,MA,060,00,0000128,,,,,25,009,52490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500952490,"Peabody city, Essex County, Massachusetts",,,
ACSSF,MA,060,00,0000129,,,,,25,009,57880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500957880,"Rockport town, Essex County, Massachusetts",,,
ACSSF,MA,060,00,0000130,,,,,25,009,58405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500958405,"Rowley town, Essex County, Massachusetts",,,
ACSSF,MA,060,00,0000131,,,,,25,009,59105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500959105,"Salem city, Essex County, Massachusetts",,,
ACSSF,MA,060,00,0000132,,,,,25,009,59245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500959245,"Salisbury town, Essex County, Massachusetts",,,
ACSSF,MA,060,00,0000133,,,,,25,009,60015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500960015,"Saugus town, Essex County, Massachusetts",,,
ACSSF,MA,060,00,0000134,,,,,25,009,68645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500968645,"Swampscott town, Essex County, Massachusetts",,,
ACSSF,MA,060,00,0000135,,,,,25,009,70150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500970150,"Topsfield town, Essex County, Massachusetts",,,
ACSSF,MA,060,00,0000136,,,,,25,009,74595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500974595,"Wenham town, Essex County, Massachusetts",,,
ACSSF,MA,060,00,0000137,,,,,25,009,77150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2500977150,"West Newbury town, Essex County, Massachusetts",,,
ACSSF,MA,060,00,0000138,,,,,25,011,02095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2501102095,"Ashfield town, Franklin County, Massachusetts",,,
ACSSF,MA,060,00,0000139,,,,,25,011,05560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2501105560,"Bernardston town, Franklin County, Massachusetts",,,
ACSSF,MA,060,00,0000140,,,,,25,011,09595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2501109595,"Buckland town, Franklin County, Massachusetts",,,
ACSSF,MA,060,00,0000141,,,,,25,011,12505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2501112505,"Charlemont town, Franklin County, Massachusetts",,,
ACSSF,MA,060,00,0000142,,,,,25,011,14885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2501114885,"Colrain town, Franklin County, Massachusetts",,,
ACSSF,MA,060,00,0000143,,,,,25,011,15200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2501115200,"Conway town, Franklin County, Massachusetts",,,
ACSSF,MA,060,00,0000144,,,,,25,011,16670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2501116670,"Deerfield town, Franklin County, Massachusetts",,,
ACSSF,MA,060,00,0000145,,,,,25,011,21780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2501121780,"Erving town, Franklin County, Massachusetts",,,
ACSSF,MA,060,00,0000146,,,,,25,011,25730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2501125730,"Gill town, Franklin County, Massachusetts",,,
ACSSF,MA,060,00,0000147,,,,,25,011,27100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2501127100,"Greenfield Town city, Franklin County, Massachusetts",,,
